Unnamed: 0,Title,BillNumber,DocketNumber,GeneralCourtNumber,PrimarySponsor,Cosponsors,JointSponsor,BillHistory,LegislationTypeName,Pinslip,DocumentText,EmergencyPreamble,RollCalls,Attachments,CommitteeRecommendations,Amendments,List References
	(vii) require all middle schools and junior high schools in member communities to establish and implement a Chapter 74 Access Policy, in accordance with state requirements promoting equitable access to Chapter 74 programs, outlining specific ways in which the middle schools will collaborate with regional vocational-technical high schools and agricultural high schools to: 
	provide staff members from Chapter 74 schools with direct school day access to all middle school students, to inform them about opportunities in vocational-technical and agricultural education and to distribute materials about such opportunities to them; 
	provide all middle school students an opportunity to tour, during regular middle school hours, the regional vocational-technical high school and/or county agricultural school of which the middle school’s city or town is a member, with the transportation costs of all such tours being borne by the school hosting the tours; 
	provide contact information for all seventh-grade and eighth-grade middle school students, including a student’s name and mailing address, a student’s personal email address, and the parent’s/guardian’s email address by October 15 of each school year; 
	(viii) establish, in addition to the minimum requirements outlined in the preceding subsections, such additional requirements for Chapter 74 Access Policies as the office deems reasonable and necessary to promote equitable access by all students to information about vocational-technical and agricultural education;  
	(ix) require all sending school districts which are members of a regional-vocational school district or whose community is located in the county or district of an agricultural high school to: 
	submit the Chapter 74 Access Policy annually to the office; 
	annually attest in writing that the Chapter 74 Access Policy is being implemented equitably and that all students are being provided with information, access, and tours in accordance with this section and with federal and state civil rights laws, regulations, and policies;  
	post the Chapter 74 Access Policy on its district website and provide written copies to students and parents, upon request; 
	(x) create a mechanism to enforce timely implementation of Chapter 74 Access Policies;  
	(xi) establish a system to ensure that students who live in communities that are not members of or affiliated with a regional vocational-technical high school district or agricultural high school annually are provided with information about their high school options, including their option to seek an education in a vocational-technical or agricultural high school; 
	(xii) support the attainment of Industry Recognized Credentials in Chapter 74 programs;  
	(xiii) support the use of both longitudinal and pre- and post-student assessment as a means of obtaining meaningful data for curricular improvement. Data may be utilized for facilities improvement, equipment investments, mission success, and professional development;  
	(xiv) encourage and work to increase the use of articulation agreements with community colleges and public universities and other dual credit programs to allow vocational-technical students to earn credit leading to an associate’s or bachelor’s degree; 
	(xv) provide technical support to schools seeking to offer Chapter 74 programs that meet regional labor market demands and do not duplicate existing programs in the region; 
	(xvi) support the continuation of state grant programs that provide funding for equipment purchases and facility expansion; and 
	(xvii) support the continuation of demonstration programs that provide opportunities in vocational-technical education for students unable to secure a seat in an approved Chapter 74 program due to lack of enrollment capacity.  
	SECTION 5. Section 3A of Chapter 70B of the General Laws, as appearing in the 2020 Official Edition, is hereby amended by striking the number “17” and inserting “19” in place thereof, and further by inserting, after “Fire Chiefs' Association of Massachusetts, Inc.” the following:- “,Massachusetts Association of Vocational Administrators, Inc., Alliance for Vocational Technical Education,”  
	SECTION 6.  Chapter 70 of the General Laws is hereby amended by inserting the following new section: --  
	Section 10A. Expansion Grants for Regional Vocational-Technical Schools  
	(a) In addition to the funding otherwise provided pursuant to this chapter, any regional or county vocational or agricultural school shall, subject to appropriation, receive a one-year expansion grant in any fiscal year in which its foundation enrollment increases by more than two percent over its foundation enrollment for the previous fiscal year.   
	(b) The amount of said expansion grant shall be calculated by multiplying the number of additional students in its foundation enrollment, over its foundation enrollment for the previous fiscal year, by its per-student foundation budget amount. The per-student foundation budget amount shall be calculated by dividing the district’s foundation budget amount for the current year by its foundation enrollment for the prior fiscal year.   
	(c) The department shall annually solicit information from all regional and county vocational and agricultural schools as needed to estimate the amounts required to fund expansion grants in the coming fiscal year for all such schools, and the department shall request appropriation of the amount required to fully fund such expansion grants.   
	(d) If the amount appropriated for expansion grants in a fiscal year is less than the amount required to fully fund such grants, then each eligible regional or county vocational or agricultural school shall receive a share of the appropriated funds proportional to the share that its expansion grant, calculated pursuant to subsection (b), constitutes of the total amount of expansion grants for all schools, pursuant to said subsection.   
	SECTION 7. Notwithstanding any general or special law to the contrary, to meet the expenditures necessary in carrying out section 1, the state treasurer shall, upon receipt of a request by the governor, issue and sell bonds of the Commonwealth in an amount to be specified by the governor from time to time but not exceeding, in the aggregate, $3,000,000,000. All bonds issued by the commonwealth, as aforesaid, shall be designated on their face Commonwealth Vocational-Technical Education Expansion Act of 2023, and shall be issued for a maximum term of years, not exceeding 30 years, as the governor may recommend to the general court pursuant to section 3 of Article LXII of the Amendments to the Constitution; provided, however, that all such bonds shall be payable not later than June 30, 2057.  All interest and payments on account of principal on such obligations shall be payable from the General Fund. Bonds and interest thereon issued under the authority of this section shall, notwithstanding any other provision of this act, be general obligations of the Commonwealth. 
",,[],[],[],[],"[['10', '70B']]"
3810,An Act providing a local option for ranked choice voting in municipal elections,H711,HD1183,193.0,"{'Id': 'WSP1', 'Name': 'Smitty Pignatelli', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WSP1', 'ResponseDate': '2023-01-18T11:22:30.613'}","[{'Id': 'WSP1', 'Name': 'Smitty Pignatelli', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WSP1', 'ResponseDate': '2023-01-18T11:22:30.6133333'}, {'Id': 'JCD1', 'Name': 'James C. Arena-DeRosa', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JCD1', 'ResponseDate': '2023-04-05T12:36:33.8933333'}, {'Id': 'JBA1', 'Name': 'Jennifer Balinsky Armini', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JBA1', 'ResponseDate': '2023-07-07T16:01:52.8966667'}, {'Id': 'J_B1', 'Name': 'John Barrett, III', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/J_B1', 'ResponseDate': '2023-06-02T12:42:13.4733333'}, {'Id': 'NMB1', 'Name': 'Natalie M. Blais', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/NMB1', 'ResponseDate': '2023-05-25T09:06:28.3333333'}, {'Id': 'S_C1', 'Name': 'Simon Cataldo', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_C1', 'ResponseDate': '2023-04-10T10:00:00.51'}, {'Id': 'M_C2', 'Name': 'Michelle L. Ciccolo', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_C2', 'ResponseDate': '2023-03-02T15:09:54.63'}, {'Id': 'M_C3', 'Name': 'Manny Cruz', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_C3', 'ResponseDate': '2023-04-14T15:39:15.0566667'}, {'Id': 'JSC1', 'Name': 'Josh S. Cutler', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JSC1', 'ResponseDate': '2023-01-20T20:38:26.6266667'}, {'Id': 'MCD1', 'Name': 'Marjorie C. Decker', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1', 'ResponseDate': '2023-05-04T16:15:34.7333333'}, {'Id': 'DFD1', 'Name': 'David F. DeCoste', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DFD1', 'ResponseDate': '2023-01-26T07:58:10.32'}, {'Id': 'CAD1', 'Name': 'Carol A. Doherty', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CAD1', 'ResponseDate': '2023-01-30T15:50:44.4033333'}, {'Id': 'M_D2', 'Name': 'Mindy Domb', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_D2', 'ResponseDate': '2023-06-02T10:32:57.1566667'}, {'Id': 'PAD1', 'Name': 'Patricia A. Duffy', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PAD1', 'ResponseDate': '2023-03-08T11:25:08.9'}, {'Id': 'JBE0', 'Name': 'James B. Eldridge', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JBE0', 'ResponseDate': '2023-02-19T15:22:43.7933333'}, {'Id': 'TFB1', 'Name': 'Tricia Farley-Bouvier', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/TFB1', 'ResponseDate': '2023-04-11T09:47:10.54'}, {'Id': 'S_G1', 'Name': 'Sean Garballey', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_G1', 'ResponseDate': '2023-05-30T14:23:28.17'}, {'Id': 'CLG1', 'Name': 'Carmine Lawrence Gentile', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CLG1', 'ResponseDate': '2023-04-07T10:24:32.85'}, {'Id': 'JKH1', 'Name': 'James K. Hawkins', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JKH1', 'ResponseDate': '2023-02-07T19:01:56.7633333'}, {'Id': 'N_H1', 'Name': 'Natalie M. Higgins', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/N_H1', 'ResponseDate': '2023-02-22T09:25:49.3433333'}, {'Id': 'DAL1', 'Name': 'David Henry Argosky LeBoeuf', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DAL1', 'ResponseDate': '2023-01-30T15:46:31.61'}, {'Id': 'JPL1', 'Name': 'Jack Patrick Lewis', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JPL1', 'ResponseDate': '2023-01-31T14:40:53.8233333'}, {'Id': 'jml0', 'Name': 'Jason M. Lewis', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/jml0', 'ResponseDate': '2023-02-17T10:52:25.3466667'}, {'Id': 'JBL0', 'Name': 'Joan B. Lovely', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JBL0', 'ResponseDate': '2023-06-20T10:24:08.69'}, {'Id': 'ACM1', 'Name': 'Adrian C. Madaro', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/ACM1', 'ResponseDate': '2023-04-18T16:59:11.73'}, {'Id': 'S_M1', 'Name': 'Samantha Montaño', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_M1', 'ResponseDate': '2023-02-27T09:50:14.79'}, {'Id': 'BWM1', 'Name': 'Brian W. Murray', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BWM1', 'ResponseDate': '2023-02-22T13:02:17.1166667'}, {'Id': 'RLR0', 'Name': 'Rebecca L. Rausch', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RLR0', 'ResponseDate': '2023-04-20T11:30:53.46'}, {'Id': 'D_R1', 'Name': 'David Allen Robertson', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/D_R1', 'ResponseDate': '2023-06-11T17:08:45.1666667'}, {'Id': 'L_S1', 'Name': 'Lindsay N. Sabadosa', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/L_S1', 'ResponseDate': '2023-03-06T12:22:50.6266667'}, {'Id': 'DAS1', 'Name': 'Danillo A. Sena', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DAS1', 'ResponseDate': '2023-04-06T12:35:53.82'}, {'Id': 'E_U1', 'Name': 'Erika Uyterhoeven', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/E_U1', 'ResponseDate': '2023-02-22T09:48:50.7966667'}, {'Id': 'MRS1', 'Name': 'Margaret R. Scarsdale', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MRS1', 'ResponseDate': '2023-04-11T12:50:30.14'}]",,http://malegislature.gov/api/GeneralCourts/193/Documents/H711/DocumentHistoryActions,Bill,"By Representative Pignatelli of Lenox, a petition (accompanied by bill, House, No. 711) of Smitty Pignatelli and others relative to providing a local option for ranked choice voting in municipal elections.  Election Laws.","	SECTION 1. Section 44A of chapter 43 of the General Laws, as appearing in the 2020 Official Edition, is hereby amended, in line 7, by inserting after the word “inclusive,” the following words:- and section 103R of chapter 54.
	SECTION 2: Section 77 of chapter 54 of the General Laws, as so appearing, is hereby amended by striking out the phrase “marking a cross (X) in the square at the right of the name of each candidate for whom he intends to vote” and inserting in place thereof the following phrase:- “marking the ballot in a manner prescribed by the state secretary”.
	SECTION 3: Said chapter 54, as so appearing, is hereby further amended by inserting after section 103Q the following section:-
	Section 103R. (a) Notwithstanding any other general or special law to the contrary, in any city or town that accepts this section, a local election may be conducted using ranked choice voting in which voters rank the candidates for an office in order of preference. Ranked choice voting elections may be used for elections with a single winning candidate or multiple winning
	candidates. Ranked choice voting elections shall be tabulated in rounds using the single transferable vote method. Winning thresholds shall be calculated based on the number of countable votes and the number of seats to be filled.
	General provisions for a single-winner election and a multiple-winner election shall be specified by ordinance or by-law; provided, however, that a voter’s lower ranked choice shall not impact the likelihood of a voter’s higher ranked choice of being elected. The ordinance or by-law shall be enacted by the municipality’s legislative body and the body shall request the input of the registrar of voters and town clerk or city election commissioners. The ordinance shall specify, at a minimum: (i) the method of calculating the winning threshold; (ii) how candidates with the fewest votes shall be eliminated before a subsequent round of the tally; (iii) how a vote for eliminated candidates shall be transferred to the voter's next valid choice; (iv) how a tie shall be resolved; (v) how a ballot that skipped a ranking or is otherwise mismarked shall be counted; and (vi) how a vote above the winning threshold for a candidate shall be transferred to an alternate choices in a multiple-winner election. Preliminary elections for local offices shall not be held in a city or town that has accepted this section.
	(b) This section may be accepted by: (i) approval of a ballot measure submitted to the voters by the governing body of the city or town at a regular or special election; (ii) ordinance or by-law; or (iii) charter amendment.
	(c) A city or town that accepts this section shall conduct a voter education and outreach campaign to familiarize voters with ranked choice voting.
	(d) The ballot shall not interfere with a voter's ability to rank at least 1 write-in candidate.
	(e) Not sooner than 4 years after acceptance of this section, a city or town that has accepted this section may return to its prior voting method by: (i) approval of a ballot measure submitted to the voters by the governing body of the city or town at a regular or special election; (ii) ordinance or by-law; or (iii) charter amendment.
",,[],[],[],[],"[['77', '54']]"
5217,An Act establishing a jail and prison construction moratorium,S1979,SD661,193.0,"{'Id': 'JMC0', 'Name': 'Joanne M. Comerford', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JMC0', 'ResponseDate': '2023-01-17T16:10:50.753'}","[{'Id': 'JMC0', 'Name': 'Joanne M. Comerford', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JMC0', 'ResponseDate': '2023-01-17T16:10:50.7533333'}, {'Id': 'MJB0', 'Name': 'Michael J. Barrett', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJB0', 'ResponseDate': '2023-02-02T11:24:46.1233333'}, {'Id': 'SND0', 'Name': 'Sal N. DiDomenico', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SND0', 'ResponseDate': '2023-02-08T15:36:31.43'}, {'Id': 'JBE0', 'Name': 'James B. Eldridge', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JBE0', 'ResponseDate': '2023-02-15T14:10:24.83'}, {'Id': 'CFF0', 'Name': 'Cindy F. Friedman', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CFF0', 'ResponseDate': '2023-03-03T11:31:24.11'}, {'Id': 'PDJ0', 'Name': 'Patricia D. Jehlen', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PDJ0', 'ResponseDate': '2023-02-10T13:39:45.3566667'}, {'Id': 'jml0', 'Name': 'Jason M. Lewis', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/jml0', 'ResponseDate': '2023-01-31T12:41:32.2666667'}, {'Id': 'RLR0', 'Name': 'Rebecca L. Rausch', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RLR0', 'ResponseDate': '2023-02-06T11:20:55.81'}, {'Id': 'LME0', 'Name': 'Lydia Edwards', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/LME0', 'ResponseDate': '2023-04-10T14:37:26.11'}, {'Id': 'L M0', 'Name': 'Liz Miranda', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/L%20M0', 'ResponseDate': '2023-02-14T12:41:47.2233333'}, {'Id': 'M_C1', 'Name': 'Mike Connolly', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_C1', 'ResponseDate': '2023-02-06T12:07:46.11'}, {'Id': 'JPL1', 'Name': 'Jack Patrick Lewis', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JPL1', 'ResponseDate': '2023-02-06T12:07:46.11'}, {'Id': 'SCO1', 'Name': 'Steven Owens', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SCO1', 'ResponseDate': '2023-02-07T10:26:05.6466667'}, {'Id': 'K_K1', 'Name': 'Kay Khan', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/K_K1', 'ResponseDate': '2023-02-15T09:50:58.14'}, {'Id': 'V_H1', 'Name': 'Vanna Howard', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/V_H1', 'ResponseDate': '2023-02-15T09:50:58.14'}, {'Id': 'DAS1', 'Name': 'Danillo A. Sena', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DAS1', 'ResponseDate': '2023-03-06T13:15:27.2633333'}, {'Id': 'MSK1', 'Name': 'Mary S. Keefe', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSK1', 'ResponseDate': '2023-06-23T14:14:58.5466667'}, {'Id': 'M_D2', 'Name': 'Mindy Domb', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_D2', 'ResponseDate': '2023-06-29T11:04:38.2066667'}]",,http://malegislature.gov/api/GeneralCourts/193/Documents/S1979/DocumentHistoryActions,Bill,"By Ms. Comerford, a petition (accompanied by bill, Senate, No. 1979) of Joanne M. Comerford, Jason M. Lewis, Michael J. Barrett, Rebecca L. Rausch and other members of the General Court for legislation to establish a jail and prison construction moratorium.  State Administration and Regulatory Oversight.","	SECTION 1. Chapter 7C of the General Laws is hereby amended by inserting after section 72 the following section:-
	Section 73. (a) For the purposes of this section, the term “correctional facility” shall have the same meaning as provided in section 1 of chapter 125.
	(b) Notwithstanding any general or special law to the contrary, a state agency or public agency shall not:
	(i) study, plan, design, acquire, lease, search for sites, or construct new correctional facilities or detention centers;
	(ii) expand the capacity of an existing correctional facility or detention center beyond its current design or rated capacity;
	(iii) convert any part of an existing or dormant correctional facility or detention center for the purpose of detention or incarceration, including to change or expand the populations incarcerated in that facility or center;
	(iv) renovate an existing or dormant correctional facility or detention center beyond requirements for maintenance or to comply with building code requirements; or
	(v) repair an existing or dormant correctional facility or detention center for the purposes of expanding the facility or center, or increasing its bed capacity.
	SECTION 2. Section 73 of chapter 7C of the General Laws is hereby repealed.
	SECTION 3. Section 2 shall take effect 5 years after the effective date of this act.
",,[],[],[],[],"[['1', '125'], ['73', '7C']]"
5258,An Act relative to collective bargaining rights for legislative employees,S2014,SD1208,193.0,"{'Id': 'JFK0', 'Name': 'John F. Keenan', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JFK0', 'ResponseDate': '2023-01-17T07:19:15.367'}","[{'Id': 'JFK0', 'Name': 'John F. Keenan', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JFK0', 'ResponseDate': '2023-01-17T07:19:15.3833333'}, {'Id': 'AMG0', 'Name': 'Anne M. Gobi', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AMG0', 'ResponseDate': '2023-01-19T11:43:08.1566667'}, {'Id': 'MDB0', 'Name': 'Michael D. Brady', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MDB0', 'ResponseDate': '2023-01-17T13:14:40.7233333'}, {'Id': 'WFT0', 'Name': 'Walter F. Timilty', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WFT0', 'ResponseDate': '2023-01-19T11:43:08.1566667'}, {'Id': 'MOM0', 'Name': 'Michael O. Moore', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MOM0', 'ResponseDate': '2023-01-19T11:43:08.1566667'}, {'Id': 'RLR0', 'Name': 'Rebecca L. Rausch', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RLR0', 'ResponseDate': '2023-01-19T11:43:08.1566667'}, {'Id': 'JBE0', 'Name': 'James B. Eldridge', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JBE0', 'ResponseDate': '2023-02-21T13:39:32.0933333'}, {'Id': 'PRF0', 'Name': 'Paul R. Feeney', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PRF0', 'ResponseDate': '2023-02-24T14:31:56.48'}, {'Id': 'PWM0', 'Name': 'Paul W. Mark', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PWM0', 'ResponseDate': '2023-03-06T09:14:57.6533333'}, {'Id': 'PMO', 'Name': ""Patrick M. O'Connor"", 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PMO', 'ResponseDate': '2023-03-08T09:28:08.8133333'}, {'Id': 'MRP0', 'Name': 'Marc R. Pacheco', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MRP0', 'ResponseDate': '2023-04-24T09:58:48.11'}, {'Id': 'PDJ0', 'Name': 'Patricia D. Jehlen', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PDJ0', 'ResponseDate': '2023-07-28T13:11:35.1966667'}, {'Id': 'EAR1', 'Name': 'Estela A. Reyes', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/EAR1', 'ResponseDate': '2023-09-20T14:42:35.4733333'}]",,http://malegislature.gov/api/GeneralCourts/193/Documents/S2014/DocumentHistoryActions,Bill,"By Mr. Keenan, a petition (accompanied by bill, Senate, No. 2014) of John F. Keenan, Michael D. Brady, Anne M. Gobi, Walter F. Timilty and other members of the Senate for legislation relative to collective bargaining rights for legislative employees.  State Administration and Regulatory Oversight.","	SECTION 1. Section 1 of chapter 150E of the General Laws, as appearing in the 2020 Official Edition, is hereby amended by inserting after the word “executive”, in line 10, the following:- , legislative.
	SECTION 2. Said section 1 of said chapter 150E, as so appearing, is hereby amended by inserting after the definition of “Legislative body” the following paragraphs:-
	“Legislative employees”, all employees of the general court, including, but not limited to, legislative personal employees, employees of committees, caucuses, legislative information services, the house and senate business offices, the engrossing division, the house and senate clerk’s offices, the house and senate counsel’s offices and the house and senate human resource offices. 
	“Legislative personal employees”, general court employees whom the house speaker or senate president has approved for employment in the office of a particular senator or representative at the request of said senator or representative.
	SECTION 3. Section 3 of said chapter 150E, as so appearing, is hereby amended by inserting after the third paragraph the following paragraphs:-
	Appropriate bargaining units in the senate may include all legislative employees; provided, however, that: (1) in the case of legislative personal employees, legislative employees within the senate president’s office, the senate minority leader’s office, the office of the chair of the senate ways and means committee, the senate clerk’s office, or senate counsel’s office may be managerial or confidential employees that are excluded from the bargaining unit if said employees are managerial or confidential employees as defined in section 1; and (2) in the case of all other legislative employees, said employees may be excluded from a bargaining unit if said employees are managerial or confidential employees as defined in section 1.
	Appropriate bargaining units in the house may include all legislative employees; provided, however, that: (1) in the case of legislative personal employees, legislative employees within the house speaker’s office, the house minority leader’s office, the office of the chair of the house ways and means committee, the house clerk’s office, or house counsel’s office may be managerial or confidential employees that are excluded from the bargaining unit if said employees are managerial or confidential employees as defined in section 1; and (2) in the case of all other legislative employees, said employees may be excluded from a bargaining unit if said employees are managerial or confidential employees as defined in section 1.
	SECTION 4. Section 23 of chapter 268A of the General Laws is hereby amended by striking out the words “; and (iv) establishing additional exclusions for other situations that do not present a genuine risk of a conflict or the appearance of a conflict of interest” and inserting in place thereof the following words:-
	; (iv) establishing additional exclusions for other situations that do not present a genuine risk of a conflict or the appearance of a conflict of interest; and (v) establishing specific exemptions, exclusions and procedures for curing particular perceptions of a conflict of interest as they may apply to exclusive representatives under chapter 150E.
",,[],[],[],[],"[['1', '150E'], ['23', '268A']]"
5313,An Act extending the public records law to the Governor and the Legislature,S2064,SD390,193.0,"{'Id': 'RLR0', 'Name': 'Rebecca L. Rausch', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RLR0', 'ResponseDate': '2023-01-13T18:03:04.797'}","[{'Id': 'RLR0', 'Name': 'Rebecca L. Rausch', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RLR0', 'ResponseDate': '2023-01-13T18:03:04.7966667'}, {'Id': 'DAL1', 'Name': 'David Henry Argosky LeBoeuf', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DAL1', 'ResponseDate': '2023-01-30T15:52:11.77'}, {'Id': 'JBE0', 'Name': 'James B. Eldridge', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JBE0', 'ResponseDate': '2023-02-28T13:28:30.8'}, {'Id': 'E_U1', 'Name': 'Erika Uyterhoeven', 'Type': 1, 'Details': 'http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/E_U1', 'ResponseDate': '2023-02-28T13:28:30.8'}]",,http://malegislature.gov/api/GeneralCourts/193/Documents/S2064/DocumentHistoryActions,Bill,"By Ms. Rausch, a petition (accompanied by bill, Senate, No. 2064) of Rebecca L. Rausch, David Henry Argosky LeBoeuf, James B. Eldridge and Erika Uyterhoeven for legislation to extend the public records law to the Governor and the Legislature.  State Administration and Regulatory Oversight.","	SECTION 1. Section 7 of chapter 4 of the General Laws, as appearing in the 2020 Official Edition, is hereby amended by inserting, in line 157, after the words “chapter 32”  the following words:- , or by the general court, or by the office of the governor of the commonwealth. 
	SECTION 2. Said section 7 of chapter 4, as so appearing, is hereby further amended in paragraph twenty-sixth by inserting the following new subparagraphs:  
	(v) communications between a member of the general court, or such member’s employee, agent, or representative, and any constituent of such member; provided, however, that the communications reasonably relate to a constituent’s request for assistance in obtaining government-provided benefits or services or otherwise interacting with a state or federal agency; or 
	 (w) communications, memoranda, drafts or other documents relating to developing policy positions of members of the general court or the governor of the commonwealth.  
	SECTION 3: Section 1A of chapter 66 of the General Laws, as appearing in the 2020 Official Edition, is hereby amended by striking out the words “agencies and municipalities”, in each instance, and inserting in place thereof the following words:- agencies, municipalities, the general court, and the governor.  
	SECTION 4: Said section 1A of chapter 66, as so appearing, is hereby further amended by striking out the words “agency or municipality” in lines 5-6 and inserting in place thereof the following words:- agency, municipality, the general court, or the governor.  
